62,517,481,506,490,400,40,0.500,1
63,517,470,379,310,310,40,0.500,1
64,517,279,301,400,220,40,0.484,1
65,517,435,205,220,220,40,0.552,1
66,517,206,221,310,310,40,0.499,1
67,517,319,326,400,400,40,0.484,1
68,517,430,419,220,310,40,0.549,1
69,517,200,297,490,310,40,0.682,1
70,517,493,300,220,220,40,0.536,1
71,517,200,208,490,400,40,0.699,1
72,517,470,412,220,490,40,0.666,1
73,517,207,520,490,220,40,0.600,1
74,517,503,200,220,490,40,0.717,1
75,517,218,504,310,400,40,0.516,1
76,517,325,397,220,220,40,0.548,1
77,517,235,248,490,220,40,0.516,1
78,517,468,240,310,490,40,0.552,1
79,517,306,470,310,220,40,0.601,1
80,517,302,238,400,220,40,0.531,1
81,517,421,232,490,400,40,0.517,1
82,517,492,409,310,400,40,0.484,1
83,517,321,398,220,400,40,0.500,1
84,517,207,412,490,220,40,0.734,1
85,517,507,225,490,310,40,0.482,1
86,517,489,303,490,310,40,0.417,1
87,517,493,313,220,220,40,0.567,1
88,517,240,238,310,490,40,0.716,1
89,517,318,508,400,220,40,0.750,1
90,517,408,219,310,400,40,0.567,1
91,517,306,416,490,220,40,0.534,1
92,517,476,246,490,310,40,0.499,1
93,517,478,321,400,310,40,0.436,1
94,517,397,320,490,400,40,0.499,1
95,517,482,393,310,310,40,0.500,1
96,517,324,306,490,310,40,0.483,1
97,517,495,318,220,400,40,0.567,1
98,517,243,390,220,400,40,0.632,1
99,517,200,409,220,220,40,0.569,1
100,517,214,240,490,400,40,0.647,1
101,517,484,389,490,220,40,0.500,1
102,517,489,200,220,490,40,0.751,1
103,517,200,491,310,220,40,0.633,1
104,517,294,218,310,310,40,0.468,1
105,517,307,305,490,310,40,0.500,1
106,517,498,321,220,220,40,0.615,1
107,517,204,223,220,400,40,0.552,1
108,517,235,387,220,400,40,0.599,1
109,517,225,403,310,310,40,0.451,1
110,517,304,323,220,220,40,0.515,1
111,517,244,255,310,220,40,0.468,1
112,517,308,240,490,400,40,0.535,1
113,517,498,408,400,490,40,0.581,1
114,517,371,470,400,400,40,0.483,1
115,517,380,405,490,490,40,0.583,1
116,517,510,507,400,490,40,0.600,1
117,517,405,493,400,490,40,0.550,1
118,517,421,520,490,310,40,0.517,1
119,517,491,292,310,220,40,0.616,1
120,517,290,210,490,310,40,0.518,1
121,517,505,322,400,220,40,0.485,1
122,517,393,241,310,310,40,0.480,1
123,517,334,298,220,490,40,0.518,1
124,517,200,520,490,310,40,0.751,1
125,517,479,318,310,220,40,0.548,1
126,517,316,200,400,310,40,0.504,1
127,517,398,292,400,310,40,0.633,1
128,517,402,311,400,490,40,0.514,1
129,517,406,482,310,310,40,0.467,1
130,517,290,311,310,400,40,0.449,1
131,517,300,391,400,220,40,0.516,1
132,517,386,241,220,490,40,0.518,1
133,517,226,489,220,490,40,0.650,1
134,517,226,515,310,400,40,0.467,1
135,517,318,417,310,310,40,0.449,1
136,517,300,325,220,400,40,0.483,1
137,517,250,395,490,400,40,0.501,1
138,517,459,406,220,490,40,0.517,1
139,517,237,456,310,400,40,0.450,1
140,517,311,397,490,220,40,0.541,1
141,517,465,247,490,400,40,0.538,1
142,517,501,418,490,220,40,0.749,1
143,517,486,221,220,220,40,0.864,1
144,517,221,218,220,490,40,0.766,1
145,517,200,474,400,490,40,0.503,1
146,517,377,482,220,490,40,0.500,1
147,517,236,482,310,490,40,0.500,1
148,517,327,507,490,400,40,0.535,1
149,517,493,429,490,220,40,0.533,1
150,517,485,200,400,310,40,0.982,1
151,517,403,310,310,310,40,0.697,1
152,517,309,320,310,490,40,0.516,1
153,517,324,484,220,400,40,0.501,1
154,517,246,410,400,490,40,0.518,1
155,517,413,486,220,310,40,0.533,1
156,517,222,324,490,220,40,0.681,1
157,517,504,227,400,310,40,0.585,1
158,517,386,294,400,400,40,0.468,1
159,517,390,390,490,400,40,0.485,1
160,517,480,405,310,400,40,0.479,1
161,517,299,395,220,400,40,0.517,1
162,517,216,402,400,490,40,0.601,1
163,517,419,480,220,220,40,0.668,1
164,517,219,222,400,490,40,0.749,1
165,517,416,495,310,400,40,0.665,1
166,517,305,391,400,400,40,0.485,1
167,517,388,395,490,310,40,0.499,1
168,517,470,318,220,310,40,0.553,1
169,517,200,300,310,220,40,0.497,1
170,517,296,214,400,490,40,0.517,1
171,517,369,518,220,220,40,0.571,1
172,517,200,200,400,490,40,0.666,1
173,517,380,491,220,310,40,0.747,1
174,517,208,292,400,220,40,0.667,1
175,517,393,244,310,400,40,0.534,1
176,517,298,402,310,220,40,0.497,1
177,517,306,200,400,310,40,0.517,1
178,517,414,303,310,310,40,0.468,1
179,517,287,316,490,220,40,0.533,1
180,517,510,215,310,310,40,0.517,1
181,517,315,316,310,490,40,0.532,1
182,517,314,476,400,400,40,0.454,1
183,517,392,415,220,490,40,0.530,1
184,517,238,459,220,400,40,0.500,1
185,517,233,385,220,220,40,0.515,1
186,517,231,232,220,310,40,0.552,1
187,517,219,304,400,310,40,0.483,1
188,517,385,323,220,490,40,0.519,1
189,517,241,475,400,220,40,0.631,1
190,517,405,200,490,220,40,0.483,1
191,517,483,230,400,220,40,0.453,1
192,517,398,235,310,310,40,0.449,1
193,517,337,304,400,400,40,0.481,1
194,517,408,384,490,220,40,0.516,1
195,517,510,200,310,220,40,0.566,1
196,517,332,200,220,310,40,0.553,1
197,517,217,312,400,400,40,0.515,1
198,517,386,398,400,400,40,0.567,1
199,517,389,401,400,310,40,0.451,1
200,517,402,313,400,490,40,0.515,1
201,517,398,520,220,400,40,0.517,1
202,517,242,429,220,490,40,0.485,1
203,517,236,494,400,220,40,0.733,1
204,517,385,226,400,220,40,0.568,1
205,517,411,204,490,400,40,0.517,1
206,517,500,390,310,400,40,0.481,1
207,517,311,388,310,220,40,0.532,1
208,517,312,239,400,220,40,0.469,1
209,517,406,232,220,310,40,0.501,1
210,517,200,337,220,220,40,0.515,1
211,517,210,230,490,490,40,0.569,0
212,517,454,444,490,310,40,0.749,1
213,517,476,304,400,400,40,0.483,1
214,517,390,385,490,490,40,0.551,1
215,517,510,510,220,220,40,0.697,1
216,517,214,227,310,400,40,0.701,1
217,517,297,406,400,310,40,0.468,1
218,517,389,322,310,490,40,0.516,1
219,517,328,491,310,220,40,0.601,1
220,517,310,228,220,310,40,0.500,1
221,517,236,301,490,310,40,0.733,1
222,517,489,319,490,490,40,0.583,1
223,517,485,500,310,310,40,0.549,1
224,517,304,289,310,310,40,0.468,1
225,517,310,327,490,400,40,0.549,1
226,517,452,378,490,490,40,0.602,1
227,517,479,520,490,220,40,0.632,1
228,517,494,204,490,490,40,0.719,1
229,517,487,500,310,490,40,0.681,1
230,517,316,478,400,490,40,0.535,1
231,517,413,514,220,400,40,0.567,1
232,517,213,427,400,220,40,0.567,1
233,517,395,245,400,400,40,0.598,1
234,517,396,419,490,400,40,0.467,1
235,517,466,433,310,310,40,0.499,0
236,517,265,307,400,400,40,0.651,1
237,517,377,373,220,310,40,0.200,0
238,517,395,399,400,490,40,0.984,1
239,517,409,494,310,220,40,0.850,1
240,517,325,214,400,220,40,0.481,1
241,517,397,229,400,400,40,0.833,1
242,517,411,422,490,490,40,0.667,1
243,517,481,486,220,220,40,0.601,1
244,517,200,204,490,220,40,0.632,1
245,517,496,221,400,310,40,0.451,1
246,517,418,300,310,490,40,0.567,1
247,517,320,483,310,490,40,0.600,1
248,517,333,485,490,220,40,0.852,1
249,517,483,238,310,220,40,0.530,1
250,517,318,248,400,310,40,0.468,1
251,517,402,314,490,490,40,0.565,1
252,517,510,493,220,490,40,0.786,1
253,517,232,492,310,220,40,0.597,1
254,517,324,200,310,490,40,0.584,1
255,517,343,469,400,400,40,0.453,1
256,517,399,403,220,400,40,0.499,1
257,517,207,405,220,310,40,0.514,1
258,517,224,323,490,490,40,0.618,1
259,517,498,481,490,490,40,0.601,1
260,517,499,502,310,310,40,0.601,1
261,517,308,315,400,220,40,0.583,1
262,517,378,252,400,490,40,0.552,1
263,517,379,468,490,490,40,0.530,1
264,517,483,500,220,310,40,0.583,1
265,517,204,292,310,490,40,0.534,1
266,517,309,473,400,220,40,0.584,1
267,517,382,235,490,220,40,0.518,1
268,517,509,224,220,490,40,0.649,1
269,517,214,473,220,400,40,0.531,1
270,517,227,407,490,220,40,0.617,1
271,517,461,239,310,490,40,0.533,1
272,517,328,467,220,310,40,0.551,1
273,517,238,327,220,310,40,0.618,1
274,517,231,323,400,490,40,0.614,1
275,517,410,490,490,490,40,0.518,1
276,517,484,502,400,490,40,0.504,1
277,517,395,495,490,490,40,0.482,1
278,517,510,486,220,400,40,0.582,1
279,517,218,379,490,400,40,0.717,1
280,517,502,386,220,310,40,0.766,1
281,517,226,310,220,400,40,0.485,1
282,517,233,396,310,310,40,0.499,1
283,517,304,314,310,400,40,0.468,1
284,517,309,403,220,490,40,0.481,1
285,517,226,499,400,310,40,0.652,1
286,517,421,295,310,220,40,0.535,1
287,517,317,220,490,310,40,0.514,1
288,517,475,301,220,220,40,0.515,1
289,517,231,247,490,310,40,0.533,1
290,517,510,334,310,400,40,0.583,1
291,517,290,407,220,400,40,0.502,1
292,517,218,411,490,400,40,0.546,1
293,517,478,396,400,490,40,0.484,1
294,517,377,509,310,400,40,0.451,1
295,517,317,393,310,490,40,0.498,1
296,517,313,482,490,490,40,0.534,1
297,517,486,507,400,400,40,0.503,1
298,517,397,417,310,490,40,0.481,1
299,517,294,492,490,490,40,0.533,1
300,517,510,472,220,310,40,0.567,1
301,517,200,325,490,310,40,0.685,1
302,517,510,313,400,310,40,0.500,1
303,517,407,320,310,400,40,0.481,1
304,517,312,401,400,400,40,0.467,1
305,517,395,416,220,490,40,0.533,1
306,517,242,487,400,400,40,0.504,1
307,517,385,425,310,220,40,0.566,1
308,517,296,232,400,310,40,0.465,1
309,517,398,293,400,220,40,0.502,1
310,517,394,216,310,400,40,0.481,1
311,517,309,399,490,400,40,0.536,1
312,517,497,407,490,400,40,0.580,1
313,517,470,399,490,490,40,0.534,1
314,517,496,474,400,490,40,0.499,1
315,517,416,473,490,400,40,0.484,1
316,517,488,395,310,400,40,0.499,1
317,517,314,394,490,220,40,0.570,1
318,517,510,225,220,220,40,0.648,1
319,517,224,217,490,310,40,0.531,1
